frame,raw_detection_count,target_detection_count,active_track_count,decode_ms,queue_wait_ms,inference_tracking_ms,state_build_ms,consumer_total_ms,instant_consumer_fps
413,9,9,9,12.204,0.026,18.427,1.147,19.578,51.079
414,7,7,7,12.217,0.025,18.741,0.975,19.718,50.714
415,8,8,8,12.237,0.023,18.739,1.066,19.808,50.486
416,9,9,9,12.195,0.027,18.722,1.151,19.875,50.314
417,8,8,8,12.216,0.026,18.912,1.036,19.952,50.12
418,8,8,8,12.204,0.024,18.975,1.063,20.041,49.897
419,7,7,7,12.17,0.024,19.735,1.005,20.743,48.208
420,9,9,9,12.263,0.023,18.733,1.199,19.935,50.163
421,10,10,10,12.264,0.023,18.852,1.26,20.116,49.713
422,10,10,10,12.206,0.022,18.796,1.275,20.074,49.816
423,10,10,10,12.2,0.022,18.614,1.271,19.888,50.282
424,9,9,9,12.268,0.022,18.938,1.148,20.088,49.78
425,8,8,8,12.179,0.024,19.11,1.036,20.149,49.631
