frame,timestamp_sec,capture_ms,infer_track_ms,state_ms,display_ms,total_loop_ms,person_count,average_fps,recent_fps
3974,132.696770,2.003,31.437,0.943,0.004,34.407,1,29.955,30.140
3975,132.729594,0.552,31.268,1.143,0.003,32.982,1,29.955,30.149
3976,132.763393,1.641,30.957,0.651,0.003,33.271,1,29.955,30.142
3977,132.795465,0.558,30.804,0.648,0.003,32.031,1,29.956,30.201
3978,132.829964,2.441,31.352,1.033,0.004,34.849,1,29.955,30.111
3979,132.863350,1.007,31.284,0.593,0.003,32.904,1,29.955,30.124
3980,132.895323,0.530,30.797,0.677,0.003,32.024,1,29.956,30.176
3981,132.929278,2.582,30.636,0.627,0.003,33.866,1,29.956,30.143
3982,132.963608,2.239,31.406,0.711,0.003,34.377,1,29.955,30.091
3983,132.997178,0.563,32.236,0.593,0.004,33.415,1,29.955,30.083
3984,133.029972,0.828,31.314,0.598,0.003,32.761,1,29.956,30.100
3985,133.063189,0.564,31.998,0.859,0.004,33.444,1,29.955,30.090
3986,133.096792,1.122,31.561,0.554,0.002,33.255,1,29.956,30.088
3987,133.130120,1.236,31.487,0.542,0.002,33.284,1,29.956,30.085
3988,133.162962,1.098,31.149,0.550,0.003,32.819,1,29.956,30.098
3989,133.196518,1.963,30.986,0.616,0.003,33.587,1,29.956,30.086
3990,133.230141,1.592,31.357,0.608,0.004,33.578,1,29.956,30.074
3991,133.275606,0.548,44.178,0.881,0.003,45.628,1,29.953,21.870
3992,133.305357,0.625,28.189,0.376,0.003,29.205,1,29.954,26.677
3993,133.327867,0.459,21.636,0.511,0.004,22.624,1,29.956,30.733
3994,133.353754,3.519,21.809,0.515,0.003,25.860,1,29.958,32.387
3995,133.388996,10.172,24.503,0.525,0.003,35.220,1,29.957,31.494
3996,133.426210,8.696,27.942,0.553,0.003,37.211,1,29.957,30.612
3997,133.462225,4.726,30.681,0.669,0.003,36.098,1,29.956,30.155
3998,133.494481,1.217,30.315,0.530,0.003,32.081,1,29.956,30.274
3999,133.528969,2.793,31.107,0.582,0.004,34.503,1,29.956,30.122
4000,133.562513,1.741,31.168,0.685,0.004,33.616,1,29.956,30.081
4001,133.595485,1.549,30.678,0.617,0.004,32.865,1,29.956,30.109
4002,133.627986,1.313,30.517,0.562,0.003,32.411,1,29.956,30.167
4003,133.661217,2.042,30.574,0.554,0.003,33.189,1,29.956,30.162
4004,133.695298,2.587,30.886,0.658,0.003,34.151,1,29.956,30.095
4005,133.728543,2.096,30.437,0.678,0.003,33.232,1,29.956,30.093
4006,133.761544,1.676,30.590,0.558,0.005,32.846,1,29.956,30.113
4007,133.794607,1.916,30.533,0.569,0.005,33.040,1,29.956,30.120
4008,133.828256,2.133,30.892,0.582,0.004,33.628,1,29.956,30.097
4009,133.861862,1.829,31.137,0.671,0.003,33.656,1,29.956,30.074
4010,133.899034,1.516,34.933,0.664,0.003,37.135,1,29.955,29.898
4011,133.931330,0.568,31.003,0.670,0.003,32.261,1,29.955,29.947
4012,133.963654,0.557,31.039,0.672,0.003,32.289,1,29.956,29.991
4013,133.996224,0.561,31.279,0.600,0.004,32.463,1,29.956,30.024
4014,134.028410,0.688,30.841,0.606,0.003,32.154,1,29.956,30.066
4015,134.061637,2.050,30.515,0.698,0.003,33.286,1,29.956,30.063
4016,134.095964,2.415,31.155,0.577,0.003,34.169,1,29.956,30.031
4017,134.127625,0.548,30.481,0.655,0.003,31.704,1,29.956,30.083
4018,134.162677,3.305,31.034,0.605,0.003,34.967,1,29.956,30.026
4019,134.196013,1.568,31.104,0.554,0.003,33.247,1,29.956,30.027
4020,134.229130,1.432,31.077,0.569,0.003,33.098,1,29.956,30.032
4021,134.275192,1.026,44.342,0.371,0.003,45.756,1,29.953,21.809
4022,134.308173,0.582,31.988,0.588,0.003,33.177,1,29.953,25.300
4023,134.341289,0.580,31.892,0.588,0.004,33.080,1,29.953,26.746
4024,134.373470,0.569,30.966,0.384,0.002,31.933,1,29.954,27.750
4025,134.406310,0.465,31.952,0.380,0.002,32.810,1,29.954,28.252
4026,134.437894,0.469,30.696,0.466,0.002,31.645,1,29.954,28.756
4027,134.467825,0.454,28.972,0.516,0.003,29.960,1,29.955,29.334
4028,134.499912,0.530,30.989,0.637,0.003,32.176,1,29.955,29.538
4029,134.531517,0.563,30.348,0.624,0.003,31.554,1,29.956,29.759
4030,134.562628,0.525,29.910,0.692,0.003,31.147,1,29.956,29.975
4031,134.594894,0.978,30.539,0.528,0.003,32.065,1,29.956,30.078
4032,134.627664,1.867,30.323,0.574,0.003,32.785,1,29.957,30.111
4033,134.660853,2.546,30.013,0.599,0.004,33.179,1,29.957,30.111
4034,134.696016,3.130,31.374,1.124,0.003,35.649,1,29.956,29.951
4035,134.728936,0.556,31.181,0.548,0.003,32.305,1,29.956,30.014
4036,134.761358,1.234,30.585,0.551,0.003,32.390,1,29.957,30.064
4037,134.795809,2.721,31.125,0.611,0.004,34.480,1,29.956,29.998
4038,134.828026,0.785,30.763,0.531,0.003,32.099,1,29.957,30.058
4039,134.861694,1.863,31.219,0.611,0.003,33.714,1,29.956,30.035
4040,134.895390,1.836,31.193,0.683,0.002,33.732,1,29.956,30.014
4041,134.928467,1.089,31.250,0.561,0.003,32.920,1,29.956,30.029
4042,134.962350,2.009,31.258,0.632,0.003,33.919,1,29.956,30.003
4043,134.995349,0.999,31.312,0.674,0.003,33.005,1,29.956,30.014
4044,135.028490,1.464,30.948,0.612,0.003,33.044,1,29.957,30.023
4045,135.062119,1.812,31.150,0.722,0.003,33.705,1,29.956,30.007
4046,135.095603,1.460,31.244,0.679,0.003,33.404,1,29.956,30.003
4047,135.128237,0.779,31.117,0.605,0.003,32.522,1,29.957,30.029
4048,135.162824,1.942,31.981,0.637,0.003,34.582,1,29.956,29.987
4049,135.196239,1.417,31.301,0.604,0.004,33.344,1,29.956,29.986
4050,135.228640,0.549,31.189,0.630,0.003,32.388,1,29.957,30.013
4051,135.274722,1.944,43.373,0.371,0.002,45.703,1,29.954,21.830
4052,135.298961,0.475,23.355,0.528,0.003,24.374,1,29.956,28.488
4053,135.320160,0.557,20.064,0.474,0.003,21.112,1,29.958,32.841
4054,135.352106,10.271,21.155,0.512,0.002,31.956,1,29.959,32.432
4055,135.391553,11.474,27.411,0.587,0.003,39.492,1,29.957,30.702
4056,135.428202,5.134,30.872,0.590,0.004,36.618,1,29.957,30.074
4057,135.462855,1.987,32.020,0.596,0.003,34.624,1,29.956,29.893
4058,135.496235,1.077,31.651,0.599,0.003,33.348,1,29.956,29.901
4059,135.529547,0.552,32.105,0.618,0.003,33.294,1,29.956,29.912
4060,135.561523,0.797,30.503,0.720,0.003,32.042,1,29.957,30.034
4061,135.595049,1.977,30.769,0.597,0.004,33.364,1,29.957,30.025
4062,135.628835,1.872,31.217,0.543,0.004,33.652,1,29.957,29.993
4063,135.662438,1.434,31.573,0.594,0.004,33.622,1,29.957,29.971
4064,135.695312,1.024,31.196,0.589,0.004,32.830,1,29.957,30.003
4065,135.727628,0.994,30.678,0.615,0.003,32.306,1,29.957,30.063
4066,135.762850,3.891,30.662,0.583,0.003,35.157,1,29.957,29.954
4067,135.795766,1.214,31.062,0.577,0.002,32.871,1,29.957,29.979
4068,135.828144,1.383,30.366,0.541,0.003,32.310,1,29.957,30.030
4069,135.860995,1.699,30.558,0.545,0.004,32.822,1,29.957,30.051
4070,135.895301,2.427,31.282,0.653,0.003,34.383,1,29.957,30.000
4071,135.928373,1.126,31.235,0.568,0.004,32.950,1,29.957,30.015
4072,135.961995,1.781,31.219,0.632,0.003,33.653,1,29.957,30.000
4073,135.996638,2.621,31.330,0.620,0.004,34.594,1,29.956,29.949
4074,136.028875,0.560,31.001,0.614,0.003,32.196,1,29.957,29.992
4075,136.062096,1.409,31.139,0.762,0.004,33.333,1,29.957,29.991
4076,136.095032,1.090,31.021,0.606,0.004,32.740,1,29.957,30.011
4077,136.128406,1.553,31.107,0.561,0.003,33.243,1,29.957,30.011
4078,136.163166,2.615,31.527,0.663,0.003,34.827,1,29.957,29.961
4079,136.194822,0.562,30.373,0.626,0.003,31.582,1,29.957,30.016
4080,136.230274,2.283,32.483,0.632,0.004,35.420,1,29.956,29.951
4081,136.275429,0.563,43.831,0.886,0.003,45.300,1,29.954,22.028
4082,136.311359,0.574,34.412,0.827,0.003,35.830,1,29.953,24.610
4083,136.342388,0.684,29.332,0.562,0.003,30.597,1,29.954,26.778
4084,136.375174,0.563,31.607,0.625,0.003,32.813,1,29.954,27.609
4085,136.407859,0.544,31.462,0.557,0.003,32.581,1,29.954,28.169
4086,136.438522,0.534,29.518,0.376,0.003,30.442,1,29.955,28.849
4087,136.468251,0.467,28.847,0.525,0.003,29.855,1,29.956,29.430
4088,136.497472,0.517,28.132,0.518,0.003,29.185,1,29.956,29.955
4089,136.527854,0.513,29.301,0.564,0.003,30.397,1,29.957,30.252
4090,136.561530,2.746,30.312,0.706,0.003,33.786,1,29.957,30.183
4091,136.594057,1.653,30.110,0.553,0.003,32.336,1,29.957,30.245
4092,136.627756,2.148,30.944,0.586,0.003,33.697,1,29.957,30.195
4093,136.662437,2.916,31.127,0.597,0.003,34.660,1,29.957,30.085
4094,136.695367,0.984,31.289,0.700,0.002,32.993,1,29.957,30.098
4095,136.728558,1.347,31.088,0.589,0.003,33.044,1,29.957,30.107
4096,136.762725,2.279,31.242,0.610,0.003,34.152,1,29.957,30.052
4097,136.795376,0.621,31.364,0.658,0.003,32.663,1,29.957,30.082
4098,136.828507,1.664,30.752,0.635,0.003,33.072,1,29.957,30.089
4099,136.861675,1.366,31.109,0.602,0.004,33.100,1,29.957,30.094
4100,136.894816,1.265,31.213,0.598,0.003,33.097,1,29.957,30.098
4101,136.929932,1.746,32.715,0.616,0.003,35.098,1,29.957,30.016
4102,136.962300,0.568,31.127,0.608,0.002,32.323,1,29.957,30.055
4103,136.994906,0.546,31.396,0.652,0.003,32.615,1,29.957,30.080
4104,137.028145,1.270,31.259,0.566,0.002,33.114,1,29.957,30.083
4105,137.061692,1.752,31.176,0.764,0.002,33.714,1,29.957,30.065
4106,137.095224,1.597,31.111,0.586,0.003,33.314,1,29.957,30.062
4107,137.127629,0.666,31.097,0.671,0.003,32.456,1,29.957,30.088
4108,137.161840,2.401,31.079,0.594,0.003,34.097,1,29.957,30.059
4109,137.195779,2.128,31.158,0.599,0.003,33.908,1,29.957,30.037
4110,137.228531,0.898,31.197,0.573,0.004,32.690,1,29.957,30.055
4111,137.276893,1.503,46.158,0.620,0.005,48.306,1,29.954,20.664
4112,137.309601,0.583,31.447,0.607,0.003,32.659,1,29.954,24.664
4113,137.340127,0.570,29.291,0.532,0.003,30.413,1,29.955,26.896
4114,137.374333,0.551,33.069,0.479,0.003,34.117,1,29.955,27.455
4115,137.405300,0.521,29.917,0.379,0.003,30.831,1,29.955,28.319
4116,137.435157,0.484,28.956,0.555,0.003,30.013,1,29.956,29.043
4117,137.464609,0.545,28.299,0.572,0.003,29.435,1,29.957,29.653
4118,137.496043,0.558,30.249,0.532,0.006,31.359,1,29.957,29.911
4119,137.528569,0.524,31.419,0.574,0.005,32.539,1,29.957,29.998
4120,137.559084,1.355,28.531,0.763,0.005,30.675,1,29.958,30.236
4121,137.592904,3.316,29.678,0.585,0.003,33.600,1,29.958,30.189
4122,137.626246,2.907,29.794,0.558,0.003,33.279,1,29.958,30.175
4123,137.661484,4.147,30.476,0.586,0.003,35.230,1,29.957,30.026
4124,137.693256,1.473,29.658,0.580,0.003,31.732,1,29.958,30.126
4125,137.726372,2.594,29.884,0.534,0.005,33.035,1,29.958,30.133
4126,137.762194,2.025,33.209,0.557,0.005,35.814,1,29.957,29.983
4127,137.796201,1.720,31.674,0.574,0.005,33.991,1,29.957,29.948
4128,137.829309,0.543,31.937,0.551,0.005,33.051,1,29.957,29.963
4129,137.862956,0.540,32.502,0.570,0.003,33.631,1,29.957,29.949
4130,137.896075,0.591,31.902,0.629,0.004,33.144,1,29.957,29.959
4131,137.926973,0.558,29.652,0.590,0.003,30.819,1,29.958,30.067
4132,137.960845,2.180,31.047,0.564,0.003,33.810,1,29.958,30.043
4133,137.994927,2.033,31.432,0.587,0.003,34.074,1,29.957,30.011
4134,138.029800,1.808,32.422,0.581,0.003,34.833,1,29.957,29.953
4135,138.060651,0.541,29.674,0.663,0.004,30.898,1,29.958,30.041
4136,138.093593,1.970,30.253,0.571,0.003,32.814,1,29.958,30.056
4137,138.133128,2.085,36.824,0.539,0.004,39.468,1,29.956,29.849
4138,138.167729,0.546,33.463,0.572,0.004,34.602,1,29.956,29.813
4139,138.199634,0.569,30.705,0.621,0.004,31.916,1,29.957,29.862
4140,138.232202,0.568,31.321,0.555,0.003,32.465,1,29.957,29.891
4141,138.276818,0.545,43.390,1.199,0.004,45.157,1,29.954,22.100
4142,138.308081,0.608,29.398,0.528,0.003,30.551,1,29.955,26.371
4143,138.341817,3.056,30.099,0.596,0.003,33.773,1,29.955,27.361
4144,138.372457,0.589,29.397,0.409,0.003,30.412,1,29.955,28.552
4145,138.403083,0.518,29.652,0.665,0.005,30.856,1,29.956,29.243
4146,138.434633,0.533,30.298,0.546,0.003,31.395,1,29.956,29.643
4147,138.464517,0.610,28.674,0.566,0.003,29.869,1,29.957,30.132
4148,138.495510,0.555,29.819,0.662,0.004,31.057,1,29.958,30.372
4149,138.526229,0.544,29.456,0.552,0.003,30.571,1,29.958,30.611
4150,138.559963,2.877,30.251,0.738,0.003,33.888,1,29.958,30.494
4151,138.593564,2.453,30.351,0.548,0.006,33.375,1,29.958,30.442
4152,138.625615,1.067,30.381,0.564,0.003,32.031,1,29.958,30.503
4153,138.658951,2.606,30.113,0.581,0.003,33.321,1,29.958,30.462
4154,138.695036,4.747,30.701,0.670,0.004,36.142,1,29.958,30.242
4155,138.732762,0.573,36.421,0.580,0.003,37.595,1,29.957,29.966
4156,138.764931,0.564,30.967,0.571,0.003,32.122,1,29.957,30.034
4157,138.796293,0.534,30.202,0.584,0.003,31.340,1,29.957,30.136
4158,138.827555,0.539,30.084,0.612,0.003,31.255,1,29.958,30.232
4159,138.860802,2.241,30.333,0.640,0.005,33.238,1,29.958,30.222
4160,138.895238,2.091,31.646,0.636,0.003,34.393,1,29.958,30.161
4161,138.927894,0.544,31.421,0.613,0.003,32.598,1,29.958,30.184
4162,138.959932,0.718,30.653,0.593,0.005,31.986,1,29.958,30.230
4163,138.993536,3.879,29.076,0.601,0.004,33.578,1,29.958,30.209
4164,139.025583,1.161,30.227,0.566,0.003,31.975,1,29.958,30.250
4165,139.060446,3.661,30.579,0.733,0.003,34.996,1,29.958,30.178
4166,139.093592,1.810,30.541,0.582,0.003,32.953,1,29.958,30.183
4167,139.126630,2.023,30.376,0.578,0.003,33.000,1,29.958,30.186
4168,139.159107,1.631,30.210,0.627,0.003,32.491,1,29.958,30.206
4169,139.191263,2.043,29.428,0.608,0.003,32.100,1,29.959,30.237
4170,139.228098,4.602,31.570,0.595,0.003,36.788,1,29.958,30.123
4171,139.277024,0.569,47.631,0.589,0.003,48.811,1,29.955,20.447
4172,139.310313,0.845,31.797,0.609,0.003,33.272,1,29.955,24.326
4173,139.341782,0.931,29.871,0.538,0.003,31.360,1,29.955,26.405
4174,139.372851,0.563,29.914,0.562,0.003,31.058,1,29.955,27.642
4175,139.404152,0.554,30.131,0.521,0.003,31.224,1,29.956,28.414
4176,139.435597,0.526,30.348,0.574,0.003,31.465,1,29.956,28.921
4177,139.464890,0.571,28.098,0.546,0.003,29.234,1,29.957,29.570
4178,139.496078,0.553,30.035,0.515,0.003,31.120,1,29.958,29.863
4179,139.527664,0.520,30.504,0.802,0.004,31.845,1,29.958,30.024
4180,139.558423,0.525,29.379,0.664,0.004,30.588,1,29.959,30.268
4181,139.591650,2.700,29.803,2.144,0.004,34.668,1,29.958,30.130
4182,139.628187,3.231,31.110,0.580,0.003,34.940,1,29.958,29.995
4183,139.660025,0.957,30.245,0.581,0.004,31.805,1,29.958,30.100
4184,139.692988,2.092,30.236,0.640,0.003,32.988,1,29.958,30.113
4185,139.728005,2.638,31.682,0.595,0.003,34.936,1,29.958,30.006
4186,139.761355,1.470,31.227,0.592,0.006,33.311,1,29.958,30.005
4187,139.795008,0.549,32.454,0.558,0.005,33.582,1,29.958,29.990
4188,139.828728,0.925,32.182,0.641,0.004,33.771,1,29.958,29.967
4189,139.868537,0.576,38.532,0.613,0.003,39.740,1,29.957,29.667
4190,139.898354,0.573,28.575,0.521,0.003,29.687,1,29.957,29.843
4191,139.928858,0.523,29.407,0.594,0.003,30.543,1,29.958,29.968
4192,139.958781,0.540,28.736,0.602,0.003,29.897,1,29.959,30.109
4193,139.992636,4.504,28.690,0.607,0.003,33.825,1,29.959,30.084
4194,140.028441,2.212,32.928,0.621,0.003,35.783,1,29.958,29.987
4195,140.062715,0.545,33.052,0.723,0.003,34.343,1,29.958,29.950
4196,140.096350,0.601,32.248,0.547,0.003,33.417,1,29.958,29.947
4197,140.131619,0.831,33.838,0.610,0.003,35.298,1,29.957,29.883
4198,140.163960,0.528,31.151,0.546,0.003,32.243,1,29.958,29.921
4199,140.196538,0.530,31.451,0.546,0.003,32.545,1,29.958,29.947
4200,140.226451,0.539,28.776,0.536,0.003,29.869,1,29.959,30.052
4201,140.277703,2.255,48.341,0.716,0.003,51.329,1,29.955,19.448
4202,140.309467,0.516,30.491,0.516,0.003,31.540,1,29.955,24.101
4203,140.340142,0.552,29.557,0.549,0.004,30.678,1,29.956,26.387
4204,140.371702,0.561,30.395,0.372,0.002,31.343,1,29.956,27.572
4205,140.401975,0.490,29.372,0.508,0.003,30.386,1,29.957,28.493
4206,140.431299,0.535,28.231,0.533,0.003,29.317,1,29.958,29.292
4207,140.468138,0.534,35.721,0.530,0.003,36.803,1,29.957,28.965
4208,140.498346,0.546,29.079,0.535,0.003,30.180,1,29.958,29.425
4209,140.529359,0.538,29.693,0.568,0.003,30.820,1,29.958,29.710
4210,140.560453,0.532,29.941,0.734,0.003,31.227,1,29.958,29.923
4211,140.592635,0.934,30.453,0.624,0.003,32.031,1,29.959,30.033
4212,140.626887,2.979,30.593,0.557,0.003,34.148,1,29.959,29.967
4213,140.660697,2.099,31.101,0.611,0.003,33.831,1,29.958,29.932
4214,140.693849,1.321,31.165,0.598,0.003,33.105,1,29.959,29.950
4215,140.727418,1.685,31.231,0.658,0.003,33.595,1,29.958,29.936
4216,140.760242,0.793,31.317,0.597,0.004,32.728,1,29.959,29.972
4217,140.793398,1.244,31.257,0.594,0.003,33.116,1,29.959,29.983
4218,140.827206,2.183,30.976,0.674,0.003,33.853,1,29.959,29.956
4219,140.860471,1.307,31.226,0.618,0.003,33.172,1,29.959,29.964
4220,140.893620,1.142,31.332,0.605,0.004,33.102,1,29.959,29.975
4221,140.926902,1.944,30.674,0.644,0.003,33.284,1,29.959,29.977
4222,140.959552,1.845,30.100,0.695,0.003,32.661,1,29.959,30.003
4223,140.991440,2.122,29.014,0.596,0.003,31.753,1,29.959,30.064
4224,141.027026,4.020,30.916,0.541,0.004,35.499,1,29.959,29.979
4225,141.063393,1.011,34.761,0.722,0.003,36.513,1,29.958,29.864
4226,141.093449,0.523,28.757,0.587,0.004,29.888,1,29.959,29.987
4227,141.125091,1.975,29.022,0.569,0.004,31.587,1,29.959,30.045
4228,141.159190,3.010,30.463,0.593,0.004,34.089,1,29.959,30.018
4229,141.189315,1.288,28.187,0.529,0.003,30.024,1,29.960,30.119
4230,141.226383,6.089,30.395,0.581,0.003,37.087,1,29.959,30.001
4231,141.274791,2.344,45.354,0.430,0.003,48.150,1,29.956,20.728
4232,141.305834,0.656,29.896,0.474,0.002,31.043,1,29.956,25.210
4233,141.335851,0.510,28.988,0.458,0.003,29.973,1,29.957,27.439
4234,141.366072,0.518,29.197,0.514,0.003,30.247,1,29.958,28.651
4235,141.396471,0.542,29.294,0.516,0.004,30.370,1,29.958,29.410
4236,141.426025,0.520,28.470,0.564,0.006,29.576,1,29.959,30.058
4237,141.456909,1.123,29.142,0.535,0.005,30.820,1,29.960,30.373
4238,141.492197,5.376,29.323,0.528,0.003,35.248,1,29.959,30.104
4239,141.526441,3.049,30.615,0.589,0.003,34.274,1,29.959,29.994
4240,141.559826,2.319,30.421,0.723,0.004,33.485,1,29.959,29.978
4241,141.593282,2.224,30.452,0.554,0.003,33.250,1,29.959,29.984
4242,141.627720,3.425,30.403,0.589,0.004,34.438,1,29.959,29.900
4243,141.665096,0.842,35.889,0.596,0.003,37.349,1,29.958,29.632
4244,141.695658,0.569,29.339,0.620,0.003,30.547,1,29.958,29.832
4245,141.727168,0.552,30.284,0.610,0.003,31.465,1,29.959,29.952
4246,141.759199,1.668,29.696,0.625,0.003,32.009,1,29.959,30.027
4247,141.792416,2.476,30.061,0.565,0.003,33.120,1,29.959,30.035
4248,141.826151,2.496,30.621,0.584,0.003,33.721,1,29.959,30.012
4249,141.859975,2.550,30.636,0.568,0.003,33.773,1,29.959,29.989
4250,141.894367,3.014,30.754,0.603,0.005,34.395,1,29.959,29.940
4251,141.926801,1.468,30.303,0.578,0.004,32.370,1,29.959,29.983
4252,141.961202,2.539,31.229,0.587,0.003,34.374,1,29.959,29.940
4253,141.994184,1.352,30.988,0.632,0.003,32.993,1,29.959,29.954
4254,142.026238,0.914,30.450,0.569,0.003,31.952,1,29.959,30.006
4255,142.058455,1.065,30.530,0.718,0.003,32.334,1,29.959,30.041
4256,142.094143,3.301,31.611,0.586,0.003,35.518,1,29.959,29.962
4257,142.126920,0.745,31.391,0.605,0.003,32.763,1,29.959,29.982
4258,142.160559,1.634,31.342,0.627,0.004,33.624,1,29.959,29.972
4259,142.195416,1.758,32.414,0.666,0.004,34.859,1,29.959,29.924
4260,142.225748,0.531,29.083,0.514,0.003,30.146,1,29.959,30.021
4261,142.274324,2.236,45.711,0.593,0.003,48.561,1,29.956,20.557
4262,142.308900,1.005,32.918,0.491,0.003,34.434,1,29.956,24.062
4263,142.337398,0.547,27.409,0.428,0.003,28.400,1,29.957,26.893
4264,142.366940,0.493,28.579,0.469,0.003,29.557,1,29.958,28.342
4265,142.395968,0.584,27.926,0.541,0.004,29.070,1,29.959,29.371
4266,142.426221,0.527,29.132,0.510,0.003,30.188,1,29.959,29.931
4267,142.456852,0.842,29.227,0.555,0.004,30.645,1,29.960,30.285
4268,142.493711,5.289,30.953,0.539,0.003,36.801,1,29.959,29.853
4269,142.526697,2.303,30.090,0.600,0.004,33.015,1,29.959,29.898
4270,142.558938,1.364,30.219,0.670,0.003,32.273,1,29.959,30.000
4271,142.593213,3.262,30.287,0.544,0.003,34.113,1,29.959,29.933
4272,142.625064,1.432,29.819,0.526,0.003,31.798,1,29.960,30.051
4273,142.658114,2.230,30.240,0.520,0.003,33.010,1,29.960,30.067
4274,142.693916,4.394,30.835,0.556,0.003,35.806,1,29.959,29.902
4275,142.724945,0.548,29.870,0.564,0.003,31.002,1,29.960,30.046
4276,142.759213,2.913,30.735,0.585,0.003,34.254,1,29.959,29.989
4277,142.792509,3.015,29.636,0.599,0.003,33.271,1,29.959,29.991
4278,142.824910,2.286,29.462,0.529,0.003,32.296,1,29.960,30.042
4279,142.860578,3.731,31.355,0.571,0.003,35.677,1,29.959,29.927
4280,142.892094,0.522,30.370,0.535,0.003,31.446,1,29.960,30.014
4281,142.924709,2.316,29.711,0.537,0.003,32.584,1,29.960,30.044
4282,142.958517,2.835,30.382,0.558,0.003,33.796,1,29.960,30.022
4283,142.992676,2.911,30.636,0.538,0.003,34.105,1,29.959,29.989
4284,143.025588,2.300,30.020,0.544,0.003,32.883,1,29.960,30.005
4285,143.058628,2.027,30.414,0.992,0.004,33.456,1,29.960,30.000
4286,143.094077,4.031,30.325,0.600,0.003,34.979,1,29.959,29.940
4287,143.126590,0.533,31.326,0.632,0.004,32.513,1,29.959,29.968
4288,143.162303,3.305,31.714,0.585,0.003,35.625,1,29.959,29.895
4289,143.193599,0.536,30.121,0.610,0.003,31.287,1,29.959,29.961
4290,143.225865,0.792,30.808,0.572,0.003,32.193,1,29.960,29.995
4291,143.274791,1.592,46.631,0.568,0.004,48.812,1,29.956,20.446
4292,143.306547,0.651,30.479,0.528,0.003,31.677,1,29.957,24.806
4293,143.336690,0.597,28.966,0.372,0.002,29.950,1,29.957,27.122
4294,143.367368,0.474,29.795,0.586,0.003,30.872,1,29.958,28.268
4295,143.396995,0.546,28.444,0.536,0.003,29.544,1,29.959,29.226
4296,143.427877,0.532,29.765,0.558,0.003,30.873,1,29.959,29.705
4297,143.461486,0.527,32.472,0.479,0.003,33.496,1,29.959,29.722
4298,143.492733,0.513,30.209,0.587,0.003,31.328,1,29.960,29.977
4299,143.524625,1.968,29.280,0.545,0.003,31.813,1,29.960,30.128
4300,143.556562,2.499,28.840,0.618,0.005,31.978,1,29.960,30.236
4301,143.592253,5.000,30.022,0.559,0.005,35.602,1,29.960,30.025
4302,143.625899,3.217,29.815,1.238,0.003,34.291,1,29.960,29.949
4303,143.659623,2.172,30.259,0.567,0.003,33.017,1,29.960,29.972
4304,143.693577,1.146,32.188,0.612,0.003,33.965,1,29.959,29.931
4305,143.728240,0.547,33.450,0.575,0.003,34.591,1,29.959,29.859
4306,143.762858,0.544,33.445,0.542,0.003,34.550,1,29.959,29.798
4307,143.796427,0.850,32.124,0.605,0.003,33.601,1,29.959,29.794
4308,143.830099,0.554,32.457,0.587,0.004,33.619,1,29.959,29.790
4309,143.863539,0.567,32.228,0.669,0.003,33.484,1,29.959,29.792
4310,143.896929,0.551,32.113,0.617,0.003,33.302,1,29.959,29.802
4311,143.930385,0.546,32.236,0.609,0.002,33.411,1,29.959,29.806
4312,143.963760,0.549,32.163,0.586,0.003,33.318,1,29.959,29.814
4313,143.996994,0.551,32.042,0.579,0.002,33.191,1,29.959,29.827
4314,144.030247,0.545,32.077,0.572,0.003,33.213,1,29.959,29.837
4315,144.068774,0.570,37.329,0.558,0.003,38.474,1,29.958,29.660
4316,144.100015,0.476,30.163,0.578,0.003,31.237,1,29.958,29.743
4317,144.131011,0.564,29.796,0.545,0.003,30.924,1,29.959,29.831
4318,144.162060,0.596,29.853,0.592,0.003,31.061,1,29.959,29.908
4319,144.193416,0.552,30.159,0.559,0.003,31.288,1,29.960,29.973
4320,144.225819,1.294,30.497,0.557,0.003,32.366,1,29.960,30.002
4321,144.273304,1.751,45.050,0.591,0.004,47.414,1,29.957,21.048
4322,144.298402,0.572,23.878,0.566,0.002,25.034,1,29.959,27.555
4323,144.318815,0.524,19.270,0.503,0.003,20.316,1,29.961,32.281
4324,144.352193,9.999,22.827,0.513,0.002,33.356,1,29.961,31.666
4325,144.387450,9.368,25.325,0.583,0.003,35.296,1,29.961,30.932
4326,144.428075,8.179,31.811,0.573,0.003,40.584,1,29.959,29.665
4327,144.459866,0.573,30.592,0.630,0.003,31.817,1,29.960,29.900
4328,144.494354,2.235,31.563,0.632,0.004,34.452,1,29.960,29.784
4329,144.527765,0.596,32.123,0.622,0.003,33.361,1,29.960,29.801
4330,144.560377,0.646,31.286,0.757,0.003,32.711,1,29.960,29.873
4331,144.594210,1.406,31.608,0.579,0.003,33.614,1,29.960,29.859
4332,144.625017,0.551,29.622,0.575,0.003,30.767,1,29.960,30.060
4333,144.664316,2.959,35.709,0.544,0.003,39.233,1,29.959,29.648
4334,144.697921,0.545,32.461,0.518,0.003,33.543,1,29.959,29.658
4335,144.730321,0.532,31.119,0.544,0.003,32.214,1,29.959,29.734
4336,144.761754,0.545,30.290,0.552,0.002,31.405,1,29.959,29.855
4337,144.793328,0.530,30.442,0.610,0.003,31.600,1,29.960,29.953
4338,144.825825,1.647,30.186,0.551,0.004,32.403,1,29.960,30.000
4339,144.859149,2.159,30.558,0.615,0.003,33.353,1,29.960,29.998
