frame,timestamp_sec,capture_ms,infer_track_ms,state_ms,display_ms,total_loop_ms,person_count,average_fps,recent_fps
751,39.667588,0.472,61.723,0.424,0.003,62.633,1,18.957,15.949
752,39.704981,0.533,36.393,0.385,0.003,37.326,1,18.965,19.989
753,39.748260,0.484,42.372,0.564,0.003,43.437,1,18.969,20.904
754,39.792800,0.547,43.377,0.661,0.003,44.606,1,18.973,21.259
755,39.843073,0.526,49.035,0.653,0.003,50.232,1,18.974,20.972
756,39.895403,0.605,51.018,0.689,0.003,52.330,1,18.974,20.634
757,39.946796,0.550,50.099,0.635,0.003,51.304,1,18.975,20.461
758,40.000126,0.620,52.021,0.474,0.003,53.132,1,18.975,20.238
759,40.059804,0.516,58.642,0.663,0.003,59.839,1,18.971,19.773
760,40.111431,0.560,50.347,0.631,0.003,51.557,1,18.972,19.734
761,40.166614,0.550,53.951,0.585,0.002,55.104,1,18.971,19.577
762,40.221809,0.568,53.984,0.631,0.004,55.202,1,18.970,19.445
763,40.277062,0.566,53.998,0.601,0.004,55.187,1,18.968,19.335
764,40.332337,0.592,54.025,0.578,0.003,55.214,1,18.967,19.241
765,40.386937,0.558,53.411,0.642,0.004,54.631,1,18.966,19.175
766,40.438424,0.642,50.146,0.395,0.003,51.198,1,18.967,19.196
767,40.492706,0.493,53.356,0.620,0.002,54.487,1,18.966,19.144
768,40.543561,0.556,49.624,0.670,0.003,50.869,1,18.967,19.171
769,40.598826,0.578,53.963,0.760,0.002,55.321,1,18.966,19.109
770,40.659513,0.608,59.258,0.649,0.004,60.534,1,18.962,18.960
771,40.713305,0.579,52.507,0.638,0.003,53.743,1,18.962,18.942
772,40.771449,0.566,56.887,0.669,0.004,58.142,1,18.959,18.855
773,40.831856,0.579,59.100,0.652,0.004,60.352,1,18.955,18.742
774,40.889101,0.581,55.956,0.621,0.003,57.178,1,18.953,18.686
775,40.941101,0.580,50.744,0.597,0.004,51.942,1,18.954,18.707
776,40.994866,0.642,52.469,0.533,0.002,53.658,1,18.953,18.704
777,41.043015,0.463,47.117,0.525,0.003,48.123,1,18.955,18.773
778,41.096279,0.660,52.027,0.622,0.003,53.328,1,18.955,18.772
779,41.149091,0.523,51.612,0.647,0.004,52.801,1,18.955,18.777
780,41.203370,0.566,53.011,0.642,0.003,54.239,1,18.954,18.765
781,41.266262,0.558,61.572,0.376,0.003,62.521,1,18.950,15.971
782,41.305100,0.477,37.945,0.381,0.003,38.818,1,18.956,19.713
783,41.351313,0.496,45.296,0.562,0.004,46.372,1,18.959,20.291
784,41.398810,0.560,46.120,0.692,0.003,47.393,1,18.962,20.463
785,41.450573,0.613,50.403,0.585,0.003,51.620,1,18.962,20.232
786,41.501704,0.561,49.931,0.511,0.003,51.020,1,18.963,20.121
787,41.552818,0.543,50.012,0.634,0.003,51.208,1,18.964,20.033
788,41.606274,0.547,52.220,0.591,0.003,53.377,1,18.963,19.859
789,41.663472,0.571,55.983,0.370,0.003,56.938,1,18.961,19.573
790,41.716660,0.542,52.238,0.610,0.003,53.409,1,18.961,19.484
791,41.769297,0.580,51.392,0.677,0.004,52.668,1,18.961,19.436
792,41.823947,0.584,53.334,0.666,0.004,54.604,1,18.960,19.336
793,41.879511,0.579,54.262,0.669,0.004,55.531,1,18.959,19.226
794,41.933220,0.583,52.401,0.508,0.003,53.508,1,18.958,19.186
795,41.988358,0.531,54.052,0.636,0.003,55.238,1,18.957,19.109
796,42.039391,0.554,49.787,0.567,0.004,50.960,1,18.958,19.140
797,42.095018,0.578,54.391,0.577,0.003,55.566,1,18.957,19.067
798,42.145999,0.592,49.758,0.539,0.004,50.907,1,18.958,19.098
799,42.199462,0.561,52.312,0.771,0.004,53.665,1,18.957,19.072
800,42.251394,0.582,50.518,0.690,0.004,51.810,1,18.958,19.083
801,42.304293,0.556,51.594,0.397,0.003,52.562,1,18.958,19.079
802,42.357496,0.471,52.300,0.557,0.003,53.344,1,18.957,19.064
803,42.408388,0.542,49.740,0.611,0.004,50.912,1,18.958,19.088
804,42.471344,0.600,61.689,0.404,0.003,62.708,1,18.954,18.932
805,42.528568,0.557,56.225,0.386,0.003,57.183,1,18.952,18.869
806,42.581697,0.468,52.237,0.574,0.003,53.295,1,18.952,18.865
807,42.635196,0.564,52.310,0.613,0.003,53.506,1,18.951,18.858
808,42.688986,0.632,52.489,0.609,0.003,53.749,1,18.951,18.848
809,42.739058,0.563,48.847,0.602,0.002,50.029,1,18.952,18.885
810,42.794050,0.656,53.683,0.555,0.003,54.913,1,18.951,18.861
811,42.869537,0.563,74.247,0.381,0.003,75.208,1,18.941,13.280
812,42.927148,0.491,56.701,0.593,0.004,57.802,1,18.939,15.024
813,42.980081,0.646,51.639,0.643,0.004,52.947,1,18.939,16.120
814,43.033073,0.586,51.707,0.730,0.003,53.044,1,18.939,16.723
815,43.088916,0.548,54.506,0.618,0.003,55.692,1,18.937,16.954
816,43.140053,0.549,49.914,0.578,0.003,51.059,1,18.938,17.340
817,43.195002,0.543,53.778,0.590,0.004,54.930,1,18.937,17.457
818,43.245911,0.636,49.626,0.629,0.004,50.912,1,18.938,17.702
819,43.299697,0.582,52.518,0.648,0.003,53.766,1,18.937,17.796
820,43.351661,0.568,50.697,0.750,0.004,52.035,1,18.938,17.928
821,43.403354,0.587,50.298,0.609,0.004,51.581,1,18.938,18.052
822,43.458422,0.563,53.771,0.635,0.003,54.988,1,18.937,18.060
823,43.509833,0.561,50.160,0.531,0.003,51.271,1,18.938,18.163
824,43.563649,0.551,52.682,0.436,0.003,53.686,1,18.938,18.194
825,43.616644,0.548,51.960,0.614,0.004,53.141,1,18.937,18.234
826,43.677657,0.583,59.759,0.591,0.004,60.953,1,18.934,18.107
827,43.718587,0.578,39.707,0.560,0.003,40.863,1,18.939,18.388
828,43.763946,0.561,44.186,0.532,0.002,45.296,1,18.942,18.559
829,43.807684,0.527,42.635,0.729,0.004,43.909,1,18.946,18.741
830,43.859177,0.549,50.164,0.559,0.003,51.289,1,18.947,18.777
831,43.909012,0.575,48.649,0.628,0.003,49.870,1,18.948,18.834
832,43.962491,0.580,52.216,0.370,0.002,53.180,1,18.948,18.832
833,44.014523,0.457,51.171,0.598,0.004,52.244,1,18.948,18.845
834,44.068722,0.587,52.958,0.573,0.003,54.134,1,18.947,18.828
835,44.122140,0.494,52.311,0.563,0.004,53.385,1,18.947,18.824
836,44.173168,0.533,49.881,0.622,0.003,51.055,1,18.948,18.852
837,44.228240,0.577,53.819,0.598,0.004,55.013,1,18.947,18.826
838,44.283041,0.548,53.602,0.623,0.004,54.792,1,18.946,18.804
839,44.335561,0.939,50.901,0.592,0.003,52.452,1,18.946,18.812
840,44.389185,0.553,52.426,0.614,0.003,53.613,1,18.946,18.807
841,44.458002,0.570,67.498,0.516,0.003,68.603,1,18.939,14.554
842,44.500300,0.514,41.217,0.550,0.003,42.301,1,18.943,18.012
843,44.548299,0.548,46.851,0.556,0.004,47.973,1,18.945,18.863
844,44.597654,0.571,48.172,0.652,0.004,49.414,1,18.947,19.185
845,44.654358,0.527,55.472,0.538,0.003,56.555,1,18.945,18.862
846,44.706669,0.537,51.187,0.586,0.003,52.328,1,18.945,18.901
847,44.760316,0.578,52.430,0.659,0.004,53.683,1,18.945,18.860
848,44.811763,0.489,50.255,0.693,0.004,51.456,1,18.946,18.928
849,44.875195,0.557,62.129,0.607,0.004,63.312,1,18.941,18.519
850,44.932402,0.631,55.913,0.630,0.003,57.192,1,18.939,18.409
851,44.990123,0.563,56.476,0.624,0.003,57.682,1,18.937,18.305
852,45.039812,0.574,48.434,0.623,0.003,49.649,1,18.939,18.444
853,45.097747,0.562,56.700,0.560,0.003,57.841,1,18.936,18.349
854,45.155153,0.542,56.251,0.578,0.003,57.388,1,18.934,18.279
855,45.212043,0.592,55.668,0.634,0.004,56.914,1,18.933,18.229
856,45.265172,0.542,51.897,0.577,0.003,53.036,1,18.933,18.266
857,45.318395,0.568,52.024,0.609,0.004,53.221,1,18.932,18.295
858,45.370649,0.595,50.994,0.383,0.003,51.987,1,18.933,18.344
859,45.425176,0.491,53.615,0.800,0.004,54.926,1,18.932,18.337
860,45.479417,0.562,52.815,0.616,0.004,54.015,1,18.931,18.345
861,45.532367,0.584,51.693,0.592,0.004,52.889,1,18.931,18.370
862,45.584574,0.589,50.969,0.606,0.004,52.184,1,18.932,18.404
863,45.635864,0.544,50.084,0.441,0.003,51.085,1,18.932,18.452
864,45.692203,0.488,55.370,0.547,0.003,56.423,1,18.931,18.420
865,45.741604,0.548,48.254,0.543,0.003,49.364,1,18.932,18.487
866,45.797299,0.545,54.559,0.611,0.004,55.734,1,18.931,18.465
867,45.854771,0.582,56.225,0.600,0.004,57.426,1,18.929,18.423
868,45.908030,0.602,52.001,0.634,0.003,53.257,1,18.929,18.435
869,45.963592,0.584,54.291,0.598,0.003,55.491,1,18.928,18.420
870,46.017748,0.545,52.962,0.575,0.003,54.099,1,18.927,18.422
871,46.083831,0.558,64.829,0.655,0.003,66.061,1,18.922,15.117
872,46.125519,0.563,40.416,0.550,0.002,41.547,1,18.926,18.564
873,46.170377,0.520,43.737,0.397,0.003,44.669,1,18.930,19.680
874,46.222225,0.492,50.921,0.768,0.004,52.202,1,18.930,19.545
875,46.273887,0.556,50.278,0.513,0.002,51.363,1,18.931,19.526
876,46.326075,0.527,51.103,0.557,0.003,52.204,1,18.931,19.462
877,46.375921,0.561,48.677,0.641,0.004,49.899,1,18.932,19.541
878,46.428234,0.572,51.045,0.535,0.004,52.171,1,18.932,19.491
879,46.481037,0.535,51.681,0.636,0.004,52.871,1,18.932,19.424
880,46.533558,0.573,51.255,0.530,0.003,52.375,1,18.932,19.389
881,46.584399,0.553,49.709,0.623,0.003,50.904,1,18.933,19.411
882,46.636170,0.578,50.516,0.447,0.003,51.556,1,18.934,19.409
883,46.689545,0.467,52.422,0.543,0.003,53.449,1,18.933,19.352
884,46.739693,0.531,49.025,0.625,0.003,50.199,1,18.934,19.391
885,46.793621,0.556,52.695,0.473,0.003,53.738,1,18.934,19.336
886,46.845545,0.459,50.953,0.543,0.004,51.973,1,18.934,19.329
887,46.897994,0.529,51.326,0.534,0.003,52.407,1,18.934,19.314
888,46.950466,0.535,51.354,0.561,0.004,52.470,1,18.935,19.299
889,47.002792,0.604,51.109,0.506,0.003,52.235,1,18.935,19.290
890,47.055690,0.494,51.854,0.577,0.003,52.942,1,18.935,19.269
891,47.106974,0.511,50.145,0.584,0.004,51.259,1,18.935,19.280
892,47.158233,0.587,50.032,0.558,0.003,51.196,1,18.936,19.290
893,47.210931,0.546,51.540,0.555,0.003,52.659,1,18.936,19.277
894,47.270417,0.610,58.272,0.541,0.003,59.440,1,18.933,19.160
895,47.325566,0.518,54.041,0.579,0.003,55.156,1,18.932,19.116
896,47.376678,0.547,49.934,0.640,0.004,51.141,1,18.933,19.132
897,47.430918,0.565,52.979,0.532,0.003,54.094,1,18.933,19.107
898,47.483185,0.572,51.111,0.562,0.003,52.263,1,18.933,19.107
899,47.534922,0.583,50.540,0.567,0.003,51.708,1,18.933,19.115
900,47.588963,0.589,52.832,0.612,0.003,54.052,1,18.933,19.093
901,47.660126,0.530,69.892,0.596,0.004,71.039,1,18.925,14.057
902,47.700217,0.553,38.886,0.486,0.003,39.943,1,18.931,17.999
903,47.738886,0.488,37.648,0.474,0.003,38.627,1,18.936,20.030
904,47.783396,0.524,43.469,0.671,0.004,44.681,1,18.939,20.568
905,47.833985,0.578,49.286,0.563,0.003,50.446,1,18.940,20.411
906,47.887602,0.551,52.451,0.644,0.004,53.666,1,18.940,20.090
907,47.938228,0.560,49.364,0.542,0.003,50.483,1,18.941,20.047
908,47.991084,0.547,51.718,0.578,0.003,52.860,1,18.941,19.897
909,48.042703,0.613,50.376,0.564,0.003,51.571,1,18.941,19.838
910,48.095350,0.576,51.454,0.385,0.003,52.430,1,18.941,19.757
911,48.147206,0.551,50.882,0.521,0.003,51.970,1,18.942,19.708
912,48.199767,0.627,51.361,0.616,0.003,52.621,1,18.942,19.646
913,48.250909,0.545,49.935,0.575,0.003,51.073,1,18.942,19.640
914,48.302090,0.598,49.793,0.419,0.003,50.827,1,18.943,19.637
915,48.355819,0.530,52.740,0.602,0.003,53.889,1,18.943,19.561
916,48.407560,0.515,50.574,0.650,0.004,51.758,1,18.943,19.545
917,48.469348,0.594,60.488,0.399,0.003,61.496,1,18.940,19.315
918,48.523791,0.502,53.503,0.716,0.003,54.740,1,18.939,19.253
919,48.573513,0.588,48.362,0.724,0.004,49.694,1,18.940,19.296
920,48.626180,0.573,51.315,0.636,0.004,52.543,1,18.940,19.282
921,48.677340,0.580,49.887,0.559,0.003,51.045,1,18.941,19.296
922,48.730251,0.525,51.778,0.539,0.004,52.860,1,18.941,19.278
923,48.782913,0.559,51.514,0.651,0.004,52.745,1,18.941,19.263
924,48.835547,0.630,51.292,0.636,0.004,52.580,1,18.941,19.252
925,48.889926,0.581,53.101,0.622,0.003,54.323,1,18.940,19.217
926,48.943776,0.566,52.608,0.674,0.004,53.868,1,18.940,19.190
927,48.997535,0.570,52.460,0.564,0.003,53.612,1,18.940,19.169
928,49.051337,0.569,52.618,0.565,0.003,53.770,1,18.939,19.148
929,49.102204,0.594,49.655,0.412,0.003,50.677,1,18.940,19.167
930,49.156660,0.494,53.512,0.590,0.003,54.613,1,18.939,19.137
931,49.226454,0.566,68.515,0.602,0.004,69.702,1,18.933,14.328
932,49.265806,0.563,38.133,0.381,0.002,39.091,1,18.938,18.361
933,49.312329,0.482,45.622,0.542,0.003,46.662,1,18.940,19.279
934,49.360013,0.540,46.553,0.674,0.003,47.785,1,18.942,19.663
935,49.410757,0.538,49.479,0.568,0.004,50.604,1,18.943,19.680
936,49.462214,0.565,50.270,0.391,0.003,51.242,1,18.944,19.650
937,49.513711,0.485,50.584,0.635,0.004,51.721,1,18.944,19.603
938,49.564857,0.592,49.862,0.562,0.004,51.035,1,18.945,19.600
939,49.617837,0.543,51.824,0.553,0.003,52.938,1,18.945,19.517
940,49.675531,0.561,56.531,0.698,0.003,57.808,1,18.943,19.269
941,49.714698,0.581,37.831,0.538,0.004,38.968,1,18.948,19.714
942,49.756839,0.528,41.026,0.526,0.003,42.096,1,18.952,19.997
943,49.799609,0.523,41.676,0.540,0.003,42.756,1,18.956,20.221
944,49.850199,0.554,49.446,0.537,0.003,50.555,1,18.957,20.188
945,49.899096,0.515,47.796,0.486,0.003,48.813,1,18.958,20.207
946,49.949044,0.627,48.788,0.588,0.003,50.022,1,18.959,20.193
947,49.999406,0.562,49.159,0.470,0.003,50.208,1,18.960,20.175
948,50.050489,0.563,50.005,0.622,0.003,51.208,1,18.961,20.138
949,50.099928,0.557,48.209,0.738,0.004,49.523,1,18.962,20.140
950,50.152345,0.497,51.127,0.570,0.003,52.211,1,18.962,20.087
951,50.201859,0.536,48.359,0.391,0.003,49.301,1,18.963,20.096
952,50.260788,0.482,58.017,0.394,0.003,58.906,1,18.961,19.929
953,50.313830,0.489,52.123,0.597,0.003,53.226,1,18.961,19.876
954,50.365326,0.545,50.300,0.536,0.004,51.399,1,18.961,19.858
955,50.418973,0.557,52.505,0.646,0.004,53.729,1,18.961,19.804
956,50.468692,0.614,48.402,0.442,0.003,49.472,1,18.962,19.819
957,50.521462,0.499,51.790,0.539,0.003,52.844,1,18.962,19.784
958,50.571155,0.518,48.587,0.579,0.003,49.703,1,18.963,19.795
959,50.623886,0.596,51.505,0.719,0.004,52.840,1,18.963,19.764
960,50.676279,0.586,51.031,0.599,0.003,52.234,1,18.963,19.742
961,50.749658,0.552,72.111,0.618,0.004,73.302,1,18.956,13.626
962,50.788224,0.586,37.305,0.550,0.003,38.460,1,18.961,17.876
963,50.833264,0.510,43.930,0.509,0.003,44.965,1,18.964,19.122
964,50.880909,0.538,46.554,0.702,0.004,47.812,1,18.966,19.539
965,50.931097,0.552,48.879,0.507,0.003,49.956,1,18.967,19.630
966,50.982091,0.576,49.865,0.503,0.005,50.962,1,18.967,19.627
967,51.032878,0.541,49.695,0.564,0.005,50.819,1,18.968,19.632
968,51.085358,0.524,51.344,0.564,0.004,52.451,1,18.968,19.558
969,51.136456,0.532,49.952,0.562,0.005,51.066,1,18.969,19.560
970,51.188837,0.548,51.221,0.490,0.005,52.276,1,18.969,19.515
971,51.239425,0.522,49.527,0.623,0.005,50.693,1,18.970,19.533
972,51.292756,0.578,52.076,0.566,0.005,53.241,1,18.969,19.467
973,51.343575,0.503,49.697,0.624,0.005,50.845,1,18.970,19.481
974,51.395867,0.542,51.076,0.621,0.005,52.257,1,18.970,19.455
975,51.453971,0.546,56.884,0.482,0.004,57.929,1,18.968,19.291
976,51.504240,0.451,49.295,0.558,0.006,50.324,1,18.969,19.326
977,51.557574,0.564,52.160,0.519,0.005,53.262,1,18.969,19.292
978,51.607956,0.543,49.268,0.673,0.006,50.506,1,18.970,19.319
979,51.661064,0.555,51.826,0.504,0.004,52.901,1,18.970,19.296
980,51.712675,0.461,50.606,0.621,0.005,51.708,1,18.970,19.297
981,51.764682,0.584,50.746,0.551,0.005,51.902,1,18.970,19.295
982,51.816898,0.557,51.055,0.611,0.005,52.244,1,18.970,19.288
983,51.868255,0.571,50.122,0.416,0.004,51.125,1,18.971,19.299
984,51.922629,0.513,53.400,0.623,0.005,54.557,1,18.970,19.256
985,51.975420,0.550,51.562,0.662,0.005,52.796,1,18.970,19.243
986,52.026928,0.539,50.253,0.407,0.004,51.214,1,18.971,19.253
987,52.087471,0.466,59.631,0.662,0.005,60.779,1,18.968,19.132
988,52.125648,0.549,36.909,0.554,0.005,38.033,1,18.973,19.319
989,52.170130,0.523,43.353,0.538,0.004,44.433,1,18.976,19.414
990,52.213629,0.536,42.376,0.508,0.005,43.438,1,18.980,19.515
991,52.284788,0.543,69.999,0.617,0.005,71.181,1,18.973,14.034
992,52.321927,0.546,35.919,0.379,0.004,36.862,1,18.979,18.492
993,52.362472,0.454,39.674,0.479,0.004,40.624,1,18.983,20.161
994,52.406649,0.507,43.144,0.667,0.005,44.339,1,18.986,20.707
995,52.457768,0.593,49.803,0.560,0.005,50.976,1,18.986,20.477
996,52.508829,0.551,49.897,0.584,0.006,51.054,1,18.987,20.321
997,52.560672,0.564,50.641,0.383,0.004,51.604,1,18.987,20.178
998,52.610886,0.463,49.331,0.592,0.005,50.404,1,18.988,20.134
999,52.666444,0.613,54.300,0.507,0.005,55.439,1,18.987,19.876
1000,52.718197,0.529,50.669,0.608,0.005,51.825,1,18.988,19.815
1001,52.769275,0.534,49.884,0.557,0.005,50.995,1,18.988,19.795
1002,52.821797,0.541,51.374,0.519,0.004,52.454,1,18.988,19.731
1003,52.872325,0.516,49.444,0.546,0.006,50.525,1,18.989,19.735
1004,52.924205,0.584,50.700,0.567,0.005,51.871,1,18.989,19.701
1005,52.976117,0.524,50.769,0.585,0.005,51.899,1,18.989,19.671
1006,53.029244,0.564,51.924,0.524,0.005,53.031,1,18.989,19.617
1007,53.081101,0.531,50.751,0.589,0.005,51.892,1,18.990,19.596
1008,53.132872,0.563,50.567,0.508,0.006,51.658,1,18.990,19.582
1009,53.186861,0.527,52.903,0.779,0.005,54.232,1,18.989,19.517
1010,53.239015,0.597,50.718,0.625,0.005,51.961,1,18.990,19.503
1011,53.294117,0.656,53.765,0.377,0.004,54.814,1,18.989,19.438
1012,53.346687,0.466,51.689,0.564,0.005,52.737,1,18.989,19.416
1013,53.400190,0.572,52.315,0.600,0.006,53.510,1,18.988,19.382
1014,53.455293,0.560,53.885,0.610,0.006,55.078,1,18.988,19.327
1015,53.507496,0.582,50.954,0.667,0.006,52.226,1,18.988,19.320
1016,53.560083,0.552,51.310,0.547,0.005,52.428,1,18.988,19.310
1017,53.613155,0.520,51.953,0.617,0.005,53.111,1,18.988,19.291
1018,53.666154,0.586,51.741,0.532,0.004,52.876,1,18.988,19.277
1019,53.718826,0.459,51.639,0.633,0.005,52.751,1,18.988,19.265
1020,53.770813,0.643,50.654,0.581,0.005,51.900,1,18.988,19.265
1021,53.837169,0.618,65.039,0.524,0.005,66.200,1,18.983,15.086
1022,53.878106,0.522,39.842,0.577,0.004,40.960,1,18.987,18.643
1023,53.926364,0.541,47.089,0.582,0.005,48.231,1,18.989,19.288
1024,53.972430,0.515,44.918,0.526,0.005,45.978,1,18.991,19.846
1025,54.024001,0.555,50.440,0.709,0.005,51.727,1,18.991,19.739
1026,54.075627,0.541,50.318,0.684,0.006,51.566,1,18.992,19.678
1027,54.128748,0.592,51.787,0.528,0.005,52.926,1,18.992,19.560
1028,54.182558,0.538,52.694,0.573,0.005,53.825,1,18.991,19.430
1029,54.235798,0.562,52.052,0.558,0.005,53.191,1,18.991,19.357
1030,54.286966,0.547,50.012,0.568,0.004,51.146,1,18.991,19.375
1031,54.337102,0.607,48.907,0.550,0.005,50.085,1,18.992,19.426
1032,54.389520,0.576,51.239,0.507,0.005,52.342,1,18.992,19.398
1033,54.439852,0.534,49.240,0.666,0.005,50.461,1,18.993,19.429
1034,54.494150,0.581,52.994,0.368,0.004,53.960,1,18.993,19.361
1035,54.547267,0.468,52.244,0.559,0.006,53.290,1,18.993,19.319
1036,54.600013,0.604,51.528,0.439,0.005,52.591,1,18.993,19.299
1037,54.653606,0.490,52.622,0.562,0.005,53.693,1,18.992,19.258
1038,54.703381,0.541,48.619,0.581,0.004,49.792,1,18.993,19.302
1039,54.757309,0.571,52.691,0.562,0.005,53.844,1,18.993,19.261
1040,54.806865,0.532,48.414,0.761,0.006,49.731,1,18.994,19.301
1041,54.859401,0.636,51.077,0.705,0.005,52.441,1,18.994,19.289
1042,54.912830,0.556,52.104,0.573,0.005,53.255,1,18.994,19.265
1043,54.963361,0.563,49.167,0.508,0.005,50.257,1,18.994,19.288
1044,55.015710,0.569,51.223,0.617,0.005,52.429,1,18.994,19.278
1045,55.071396,0.545,54.473,0.408,0.004,55.442,1,18.993,19.225
1046,55.124077,0.524,51.711,0.562,0.005,52.816,1,18.993,19.213
1047,55.175583,0.515,50.376,0.639,0.005,51.552,1,18.994,19.220
1048,55.228204,0.571,51.354,0.533,0.005,52.478,1,18.994,19.213
1049,55.280926,0.533,51.606,0.610,0.005,52.771,1,18.994,19.204
1050,55.333444,0.585,51.267,0.400,0.004,52.269,1,18.994,19.201
1051,55.396678,0.509,62.228,0.513,0.005,63.268,1,18.990,15.789
1052,55.438164,0.505,40.419,0.503,0.004,41.447,1,18.994,19.081
1053,55.485406,0.545,46.145,0.535,0.005,47.244,1,18.996,19.725
1054,55.531446,0.528,44.925,0.507,0.056,46.031,1,18.998,20.192
1055,55.583242,0.534,50.651,0.712,0.005,51.959,1,18.998,19.992
1056,55.634458,0.527,49.875,0.418,0.004,50.838,1,18.999,19.932
1057,55.694182,0.490,58.777,0.377,0.004,59.658,1,18.996,19.406
1058,55.746734,0.462,51.675,0.573,0.005,52.729,1,18.996,19.349
1059,55.797697,0.568,49.770,0.515,0.005,50.871,1,18.997,19.382
1060,55.850997,0.541,52.194,0.583,0.005,53.340,1,18.997,19.315
1061,55.900657,0.602,48.421,0.449,0.004,49.489,1,18.998,19.392
1062,55.953365,0.483,51.736,0.505,0.004,52.742,1,18.998,19.354
1063,56.003208,0.541,48.746,0.516,0.005,49.823,1,18.999,19.407
1064,56.056034,0.590,51.671,0.556,0.004,52.836,1,18.999,19.371
1065,56.107068,0.530,49.900,0.579,0.004,51.029,1,18.999,19.385
1066,56.159852,0.656,51.495,0.440,0.004,52.609,1,18.999,19.360
1067,56.213203,0.464,52.408,0.519,0.005,53.409,1,18.999,19.321
1068,56.271641,0.538,57.334,0.781,0.005,58.672,1,18.997,19.178
1069,56.326478,0.591,53.411,0.363,0.004,54.379,1,18.996,19.134
1070,56.378260,0.464,50.917,0.656,0.005,52.059,1,18.996,19.138
1071,56.429991,0.542,50.479,0.520,0.005,51.560,1,18.997,19.149
1072,56.482896,0.535,51.800,0.586,0.005,52.941,1,18.997,19.137
1073,56.534566,0.638,50.391,0.415,0.004,51.462,1,18.997,19.149
1074,56.587904,0.492,52.392,0.625,0.005,53.528,1,18.997,19.128
1075,56.637988,0.511,48.895,0.513,0.005,49.938,1,18.998,19.162
1076,56.693011,0.561,53.900,0.384,0.004,54.860,1,18.997,19.124
1077,56.744101,0.476,50.188,0.609,0.005,51.293,1,18.997,19.137
1078,56.795925,0.573,50.589,0.657,0.006,51.841,1,18.998,19.142
1079,56.848047,0.568,50.844,0.610,0.005,52.042,1,18.998,19.144
1080,56.900642,0.555,51.375,0.391,0.004,52.337,1,18.998,19.143
1081,56.971948,0.473,70.349,0.663,0.006,71.505,1,18.992,13.972
1082,57.013844,0.578,40.598,0.537,0.004,41.732,1,18.995,17.646
1083,57.059672,0.538,44.702,0.446,0.003,45.703,1,18.998,18.859
1084,57.104446,0.511,43.772,0.556,0.003,44.857,1,19.000,19.612
1085,57.156805,0.556,51.196,0.751,0.003,52.525,1,19.000,19.492
1086,57.208800,0.608,50.578,0.553,0.005,51.760,1,19.000,19.461
1087,57.262812,0.562,52.839,0.552,0.004,53.972,1,19.000,19.320
1088,57.316495,0.550,52.530,0.617,0.006,53.718,1,19.000,19.227
1089,57.369469,0.569,51.732,0.572,0.004,52.894,1,18.999,19.190
1090,57.424415,0.558,53.764,0.662,0.005,55.003,1,18.999,19.083
1091,57.485689,0.560,60.000,0.624,0.004,61.203,1,18.996,18.795
1092,57.536521,0.555,49.598,0.631,0.004,50.806,1,18.996,18.865
1093,57.591953,0.578,54.168,0.633,0.004,55.400,1,18.995,18.798
1094,57.643231,0.549,50.043,0.617,0.004,51.228,1,18.996,18.847
1095,57.696122,0.597,51.625,0.621,0.005,52.864,1,18.996,18.851
1096,57.748381,0.582,51.000,0.635,0.005,52.239,1,18.996,18.868
1097,57.800895,0.584,51.237,0.394,0.003,52.229,1,18.996,18.884
1098,57.854508,0.480,52.702,0.580,0.005,53.781,1,18.996,18.867
1099,57.906517,0.574,50.798,0.532,0.004,51.923,1,18.996,18.887
1100,57.960993,0.534,53.362,0.751,0.005,54.671,1,18.995,18.855
1101,58.016296,0.587,53.903,0.632,0.004,55.144,1,18.994,18.819
1102,58.075107,0.534,57.588,0.608,0.006,58.753,1,18.992,18.729
1103,58.130830,0.671,54.384,0.554,0.005,55.629,1,18.991,18.694
1104,58.184708,0.606,52.667,0.619,0.005,53.913,1,18.991,18.687
1105,58.235043,0.549,49.109,0.531,0.005,50.211,1,18.992,18.733
1106,58.289749,0.648,53.473,0.540,0.005,54.681,1,18.991,18.715
1107,58.339877,0.530,49.004,0.722,0.003,50.277,1,18.992,18.756
1108,58.394564,0.584,53.327,0.608,0.004,54.540,1,18.991,18.740
1109,58.446186,0.550,50.411,0.590,0.004,51.569,1,18.992,18.761
1110,58.499539,0.541,52.173,0.644,0.004,53.378,1,18.991,18.760
1111,58.573083,0.557,72.215,0.596,0.005,73.390,1,18.985,13.609
1112,58.629182,0.593,54.854,0.592,0.005,56.061,1,18.984,15.435
1113,58.692782,0.582,62.368,0.376,0.004,63.342,1,18.980,15.547
1114,58.747755,0.466,54.093,0.633,0.005,55.212,1,18.979,16.117
1115,58.805881,0.663,56.772,0.759,0.006,58.219,1,18.977,16.316
1116,58.866508,0.591,59.217,0.395,0.004,60.219,1,18.975,16.362
1117,58.926271,0.484,58.846,0.393,0.004,59.737,1,18.973,16.414
1118,58.981782,0.469,54.611,0.644,0.005,55.744,1,18.972,16.590
1119,59.036470,0.593,53.391,0.633,0.004,54.640,1,18.971,16.763
1120,59.093937,0.580,56.200,0.604,0.005,57.404,1,18.970,16.825
1121,59.147575,0.547,52.430,0.671,0.005,53.670,1,18.969,16.974
1122,59.202178,0.579,53.297,0.595,0.005,54.494,1,18.969,17.080
1123,59.257058,0.590,53.637,0.638,0.004,54.887,1,18.968,17.162
